,SUMLEV,REGION,DIVISION,STATE,NAME,SEX,AGE,ESTBASE2020_CIV,POPEST2020_CIV,POPEST2021_CIV
6789,40,2,4,29,Missouri,0,3,74463,73979,73625
6790,40,2,4,29,Missouri,0,4,75522,75493,74288
6791,40,2,4,29,Missouri,0,5,76041,75970,75745
6792,40,2,4,29,Missouri,0,6,75703,75951,76268
6793,40,2,4,29,Missouri,0,7,75341,75421,76339
6794,40,2,4,29,Missouri,0,8,75826,75578,75645
6795,40,2,4,29,Missouri,0,9,76529,76293,75724
6796,40,2,4,29,Missouri,0,10,78326,77820,76589
6797,40,2,4,29,Missouri,0,11,80745,79872,78154
6798,40,2,4,29,Missouri,0,12,83219,82969,80170
6799,40,2,4,29,Missouri,0,13,82707,82774,83278
6800,40,2,4,29,Missouri,0,14,81236,81594,83168
6801,40,2,4,29,Missouri,0,15,80003,80384,81861
6802,40,2,4,29,Missouri,0,16,80737,80740,80785
6803,40,2,4,29,Missouri,0,17,79270,79474,80646
6804,40,2,4,29,Missouri,0,18,75546,74702,76010
6805,40,2,4,29,Missouri,0,19,78481,78379,77494
6806,40,2,4,29,Missouri,0,20,79436,79871,80204
6807,40,2,4,29,Missouri,0,21,79690,79490,80758
6808,40,2,4,29,Missouri,0,22,79188,79241,79781
6809,40,2,4,29,Missouri,0,23,78442,78457,79014
6810,40,2,4,29,Missouri,0,24,78226,77946,78208
6811,40,2,4,29,Missouri,0,25,78398,78303,77880
6812,40,2,4,29,Missouri,0,26,79698,79447,78156
6813,40,2,4,29,Missouri,0,27,81585,80964,79721
6814,40,2,4,29,Missouri,0,28,84073,83541,81250
6815,40,2,4,29,Missouri,0,29,84128,84167,83579
6816,40,2,4,29,Missouri,0,30,82216,83183,84402
6817,40,2,4,29,Missouri,0,31,80085,80396,83460
6818,40,2,4,29,Missouri,0,32,78321,78584,80608
6819,40,2,4,29,Missouri,0,33,79069,78825,78895
6820,40,2,4,29,Missouri,0,34,80592,80161,79073
6821,40,2,4,29,Missouri,0,35,79967,80599,80405
6822,40,2,4,29,Missouri,0,36,79366,78997,80665
6823,40,2,4,29,Missouri,0,37,81067,80752,79021
6824,40,2,4,29,Missouri,0,38,79963,80541,80852
6825,40,2,4,29,Missouri,0,39,79969,79693,80595
6826,40,2,4,29,Missouri,0,40,78391,79244,79771
6827,40,2,4,29,Missouri,0,41,75071,75777,79283
6828,40,2,4,29,Missouri,0,42,73644,73572,75818
6829,40,2,4,29,Missouri,0,43,70996,72137,73793
6830,40,2,4,29,Missouri,0,44,68895,68721,72100
6831,40,2,4,29,Missouri,0,45,69244,69492,68743
6832,40,2,4,29,Missouri,0,46,67830,67903,69380
6833,40,2,4,29,Missouri,0,47,69903,69203,67966
6834,40,2,4,29,Missouri,0,48,74782,73540,69085
6835,40,2,4,29,Missouri,0,49,79446,78605,73325
6836,40,2,4,29,Missouri,0,50,75483,76504,78235
6837,40,2,4,29,Missouri,0,51,73257,73465,76437
6838,40,2,4,29,Missouri,0,52,71750,71861,73206
6839,40,2,4,29,Missouri,0,53,73833,73254,71531
6840,40,2,4,29,Missouri,0,54,75578,74822,72940
6841,40,2,4,29,Missouri,0,55,80742,79329,74360
6842,40,2,4,29,Missouri,0,56,83887,83232,78988
6843,40,2,4,29,Missouri,0,57,85318,84944,82681
6844,40,2,4,29,Missouri,0,58,87568,86765,84290
6845,40,2,4,29,Missouri,0,59,86944,87302,85996
6846,40,2,4,29,Missouri,0,60,85228,85233,86606
6847,40,2,4,29,Missouri,0,61,83709,83680,84443
6848,40,2,4,29,Missouri,0,62,83314,83099,82864
6849,40,2,4,29,Missouri,0,63,81012,82005,82162
6850,40,2,4,29,Missouri,0,64,77904,77985,81062
6851,40,2,4,29,Missouri,0,65,75049,75376,76781
6852,40,2,4,29,Missouri,0,66,72327,72914,74247
6853,40,2,4,29,Missouri,0,67,69472,69691,71718
6854,40,2,4,29,Missouri,0,68,67439,67135,68364
6855,40,2,4,29,Missouri,0,69,62540,63891,65777
6856,40,2,4,29,Missouri,0,70,60195,60273,62372
6857,40,2,4,29,Missouri,0,71,58551,58732,58875
6858,40,2,4,29,Missouri,0,72,58509,57263,57100
6859,40,2,4,29,Missouri,0,73,58324,60787,55533
6860,40,2,4,29,Missouri,0,74,40909,42036,58694
6861,40,2,4,29,Missouri,0,75,41168,40929,40551
6862,40,2,4,29,Missouri,0,76,41175,40364,39376
6863,40,2,4,29,Missouri,0,77,40422,41144,38622
6864,40,2,4,29,Missouri,0,78,34847,35110,39240
6865,40,2,4,29,Missouri,0,79,31355,31589,33326
6866,40,2,4,29,Missouri,0,80,28259,28591,29776
6867,40,2,4,29,Missouri,0,81,26819,26602,26923
6868,40,2,4,29,Missouri,0,82,24403,24630,24707
6869,40,2,4,29,Missouri,0,83,21704,21824,22785
6870,40,2,4,29,Missouri,0,84,20287,20149,19949
6871,40,2,4,29,Missouri,0,85,121076,120502,119051
6872,40,2,4,29,Missouri,0,999,6138711,6138038,6153280
7047,40,4,8,30,Montana,0,0,11331,11351,10555
7048,40,4,8,30,Montana,0,1,11463,11433,11472
7049,40,4,8,30,Montana,0,2,11970,11878,11668
7050,40,4,8,30,Montana,0,3,12538,12398,12027
7051,40,4,8,30,Montana,0,4,12940,12914,12529
7052,40,4,8,30,Montana,0,5,13131,13117,13196
7053,40,4,8,30,Montana,0,6,12973,13068,13297
7054,40,4,8,30,Montana,0,7,12943,12972,13293
7055,40,4,8,30,Montana,0,8,12979,12976,13203
7056,40,4,8,30,Montana,0,9,12995,12997,13215
7057,40,4,8,30,Montana,0,10,13333,13272,13159
7058,40,4,8,30,Montana,0,11,13794,13673,13485
7059,40,4,8,30,Montana,0,12,14215,14197,13909
7060,40,4,8,30,Montana,0,13,14076,14104,14434
7061,40,4,8,30,Montana,0,14,13546,13684,14290
7062,40,4,8,30,Montana,0,15,13264,13378,13957
7063,40,4,8,30,Montana,0,16,13523,13540,13660
7064,40,4,8,30,Montana,0,17,13104,13224,13721
7065,40,4,8,30,Montana,0,18,12660,12608,12933
7066,40,4,8,30,Montana,0,19,13464,13465,13408
7067,40,4,8,30,Montana,0,20,13653,13742,13999
7068,40,4,8,30,Montana,0,21,14182,14109,14399
7069,40,4,8,30,Montana,0,22,14359,14405,14766
7070,40,4,8,30,Montana,0,23,14331,14339,14784
7071,40,4,8,30,Montana,0,24,13919,13853,14146
7072,40,4,8,30,Montana,0,25,13583,13614,13909
7073,40,4,8,30,Montana,0,26,13787,13707,13803
7074,40,4,8,30,Montana,0,27,14085,13992,13997
7075,40,4,8,30,Montana,0,28,14352,14321,14410
7076,40,4,8,30,Montana,0,29,14026,14173,14754
7077,40,4,8,30,Montana,0,30,13934,14094,14704
7078,40,4,8,30,Montana,0,31,13611,13723,14477
7079,40,4,8,30,Montana,0,32,13473,13535,14202
7080,40,4,8,30,Montana,0,33,13298,13359,13876
7081,40,4,8,30,Montana,0,34,13590,13573,13823
7082,40,4,8,30,Montana,0,35,13848,13920,14066
7083,40,4,8,30,Montana,0,36,13998,13920,14304
7084,40,4,8,30,Montana,0,37,14357,14333,14236
7085,40,4,8,30,Montana,0,38,14129,14266,14622
7086,40,4,8,30,Montana,0,39,13974,14017,14631
7087,40,4,8,30,Montana,0,40,13699,13878,14291
7088,40,4,8,30,Montana,0,41,13254,13371,14205
7089,40,4,8,30,Montana,0,42,13030,13043,13586
7090,40,4,8,30,Montana,0,43,12525,12772,13288
7091,40,4,8,30,Montana,0,44,11914,11967,12918
7092,40,4,8,30,Montana,0,45,11571,11739,12120
7093,40,4,8,30,Montana,0,46,11359,11393,11972
7094,40,4,8,30,Montana,0,47,11421,11382,11513
7095,40,4,8,30,Montana,0,48,11926,11799,11579
7096,40,4,8,30,Montana,0,49,12886,12739,12005
7097,40,4,8,30,Montana,0,50,12279,12450,12906
7098,40,4,8,30,Montana,0,51,11942,12008,12578
7099,40,4,8,30,Montana,0,52,11707,11744,12255
7100,40,4,8,30,Montana,0,53,11858,11826,11807
7101,40,4,8,30,Montana,0,54,12300,12185,11966
7102,40,4,8,30,Montana,0,55,13410,13154,12334
7103,40,4,8,30,Montana,0,56,14116,14004,13300
7104,40,4,8,30,Montana,0,57,14562,14487,14159
7105,40,4,8,30,Montana,0,58,15262,15087,14563
7106,40,4,8,30,Montana,0,59,15450,15485,15237
7107,40,4,8,30,Montana,0,60,15431,15389,15570
7108,40,4,8,30,Montana,0,61,15648,15558,15575
7109,40,4,8,30,Montana,0,62,15893,15831,15677
7110,40,4,8,30,Montana,0,63,15678,15879,15940
7111,40,4,8,30,Montana,0,64,15451,15419,15914
7112,40,4,8,30,Montana,0,65,15154,15200,15400
7113,40,4,8,30,Montana,0,66,15006,15047,15194
7114,40,4,8,30,Montana,0,67,14710,14710,15011
7115,40,4,8,30,Montana,0,68,14299,14261,14644
7116,40,4,8,30,Montana,0,69,13092,13454,14168
7117,40,4,8,30,Montana,0,70,12593,12634,13218
7118,40,4,8,30,Montana,0,71,12051,12179,12455
7119,40,4,8,30,Montana,0,72,11864,11680,11969
7120,40,4,8,30,Montana,0,73,11647,12243,11412
7121,40,4,8,30,Montana,0,74,8144,8394,11968
7122,40,4,8,30,Montana,0,75,7993,7993,8082
7123,40,4,8,30,Montana,0,76,7836,7742,7751
7124,40,4,8,30,Montana,0,77,7645,7801,7460
7125,40,4,8,30,Montana,0,78,6511,6580,7483
7126,40,4,8,30,Montana,0,79,5962,5992,6297
7127,40,4,8,30,Montana,0,80,5272,5365,5648
7128,40,4,8,30,Montana,0,81,4926,4916,5081
7129,40,4,8,30,Montana,0,82,4412,4477,4587
7130,40,4,8,30,Montana,0,83,3967,3972,4142
7131,40,4,8,30,Montana,0,84,3611,3613,3666
7132,40,4,8,30,Montana,0,85,20953,20832,20787
7133,40,4,8,30,Montana,0,999,1080951,1082918,1101000
7308,40,2,4,31,Nebraska,0,0,25128,24978,23444
7309,40,2,4,31,Nebraska,0,1,25363,25255,24856
7310,40,2,4,31,Nebraska,0,2,25968,25842,25242
7311,40,2,4,31,Nebraska,0,3,26735,26450,25813
7312,40,2,4,31,Nebraska,0,4,27094,27068,26435
7313,40,2,4,31,Nebraska,0,5,27454,27371,27070
7314,40,2,4,31,Nebraska,0,6,27070,27217,27355
7315,40,2,4,31,Nebraska,0,7,26749,26797,27154
7316,40,2,4,31,Nebraska,0,8,26585,26549,26710
7317,40,2,4,31,Nebraska,0,9,26705,26649,26511
7318,40,2,4,31,Nebraska,0,10,27616,27375,26610
7319,40,2,4,31,Nebraska,0,11,28375,28072,27383
7320,40,2,4,31,Nebraska,0,12,28714,28748,28072
7321,40,2,4,31,Nebraska,0,13,28299,28369,28716
7322,40,2,4,31,Nebraska,0,14,27800,27920,28365
7323,40,2,4,31,Nebraska,0,15,27570,27654,27824
7324,40,2,4,31,Nebraska,0,16,27610,27662,27703
7325,40,2,4,31,Nebraska,0,17,27084,27219,27621
7326,40,2,4,31,Nebraska,0,18,26352,26307,26874
7327,40,2,4,31,Nebraska,0,19,28351,28380,28324
7328,40,2,4,31,Nebraska,0,20,28287,28461,28661
7329,40,2,4,31,Nebraska,0,21,27549,27530,28165
7330,40,2,4,31,Nebraska,0,22,26273,26347,26622
7331,40,2,4,31,Nebraska,0,23,26064,26014,26051
7332,40,2,4,31,Nebraska,0,24,25570,25444,25332
7333,40,2,4,31,Nebraska,0,25,25364,25284,24896
7334,40,2,4,31,Nebraska,0,26,25397,25347,24943
7335,40,2,4,31,Nebraska,0,27,25629,25494,25206
7336,40,2,4,31,Nebraska,0,28,25729,25705,25397
7337,40,2,4,31,Nebraska,0,29,24730,24968,25600
7338,40,2,4,31,Nebraska,0,30,24564,24764,25068
7339,40,2,4,31,Nebraska,0,31,24302,24269,24665
7340,40,2,4,31,Nebraska,0,32,24872,24701,24297
7341,40,2,4,31,Nebraska,0,33,25356,25206,24767
7342,40,2,4,31,Nebraska,0,34,25831,25703,25235
7343,40,2,4,31,Nebraska,0,35,26256,26304,25752
7344,40,2,4,31,Nebraska,0,36,26208,26035,26307
7345,40,2,4,31,Nebraska,0,37,26860,26741,25966
7346,40,2,4,31,Nebraska,0,38,26611,26748,26707
7347,40,2,4,31,Nebraska,0,39,26404,26369,26714
7348,40,2,4,31,Nebraska,0,40,25524,25876,26298
7349,40,2,4,31,Nebraska,0,41,24096,24395,25849
7350,40,2,4,31,Nebraska,0,42,23524,23529,24326
7351,40,2,4,31,Nebraska,0,43,22620,22984,23554
7352,40,2,4,31,Nebraska,0,44,21962,21903,22907
7353,40,2,4,31,Nebraska,0,45,22152,22190,21909
7354,40,2,4,31,Nebraska,0,46,21111,21265,22034
7355,40,2,4,31,Nebraska,0,47,21215,21122,21123
7356,40,2,4,31,Nebraska,0,48,22594,22232,21125
7357,40,2,4,31,Nebraska,0,49,23374,23254,22124
7358,40,2,4,31,Nebraska,0,50,22431,22657,23077
7359,40,2,4,31,Nebraska,0,51,21719,21788,22521
7360,40,2,4,31,Nebraska,0,52,21012,21089,21759
7361,40,2,4,31,Nebraska,0,53,21401,21255,20890
7362,40,2,4,31,Nebraska,0,54,22077,21811,21166
7363,40,2,4,31,Nebraska,0,55,23510,23121,21578
7364,40,2,4,31,Nebraska,0,56,24466,24259,22922
7365,40,2,4,31,Nebraska,0,57,24903,24760,24013
7366,40,2,4,31,Nebraska,0,58,25658,25382,24619
7367,40,2,4,31,Nebraska,0,59,25498,25581,25115
7368,40,2,4,31,Nebraska,0,60,25184,25119,25314
7369,40,2,4,31,Nebraska,0,61,24838,24774,24855
7370,40,2,4,31,Nebraska,0,62,24498,24466,24438
7371,40,2,4,31,Nebraska,0,63,23752,24067,24122
7372,40,2,4,31,Nebraska,0,64,23267,23152,23673
7373,40,2,4,31,Nebraska,0,65,22491,22571,22770
7374,40,2,4,31,Nebraska,0,66,21651,21787,22208
7375,40,2,4,31,Nebraska,0,67,20887,20932,21435
7376,40,2,4,31,Nebraska,0,68,20507,20382,20642
7377,40,2,4,31,Nebraska,0,69,18840,19285,19994
7378,40,2,4,31,Nebraska,0,70,18060,18087,18874
7379,40,2,4,31,Nebraska,0,71,17398,17512,17794
7380,40,2,4,31,Nebraska,0,72,16869,16673,17114
7381,40,2,4,31,Nebraska,0,73,16574,17373,16313
7382,40,2,4,31,Nebraska,0,74,11548,11890,16833
7383,40,2,4,31,Nebraska,0,75,11619,11556,11501
7384,40,2,4,31,Nebraska,0,76,11640,11451,11202
7385,40,2,4,31,Nebraska,0,77,11112,11395,11017
7386,40,2,4,31,Nebraska,0,78,9586,9671,10874
7387,40,2,4,31,Nebraska,0,79,8652,8696,9253
7388,40,2,4,31,Nebraska,0,80,8063,8092,8214
7389,40,2,4,31,Nebraska,0,81,7838,7767,7679
7390,40,2,4,31,Nebraska,0,82,7256,7302,7246
7391,40,2,4,31,Nebraska,0,83,6674,6661,6794
7392,40,2,4,31,Nebraska,0,84,6222,6207,6102
7393,40,2,4,31,Nebraska,0,85,39061,38737,38031
7394,40,2,4,31,Nebraska,0,999,1955412,1955374,1957634
7569,40,4,8,32,Nevada,0,0,35099,34620,33591
7570,40,4,8,32,Nevada,0,1,35471,35495,34885
7571,40,4,8,32,Nevada,0,2,36129,36090,35907
7572,40,4,8,32,Nevada,0,3,37477,37165,36339
7573,40,4,8,32,Nevada,0,4,38393,38348,37355
7574,40,4,8,32,Nevada,0,5,38696,38715,38634
7575,40,4,8,32,Nevada,0,6,38116,38385,38884
7576,40,4,8,32,Nevada,0,7,38502,38422,38642
7577,40,4,8,32,Nevada,0,8,38413,38384,38628
7578,40,4,8,32,Nevada,0,9,39493,39268,38575
7579,40,4,8,32,Nevada,0,10,40115,40010,39513
7580,40,4,8,32,Nevada,0,11,41198,40785,40097
7581,40,4,8,32,Nevada,0,12,42841,42694,40978
7582,40,4,8,32,Nevada,0,13,42215,42362,42838
7583,40,4,8,32,Nevada,0,14,40762,41162,42529
7584,40,4,8,32,Nevada,0,15,39894,40173,41255
7585,40,4,8,32,Nevada,0,16,39639,39762,40285
7586,40,4,8,32,Nevada,0,17,38996,39134,39813
7587,40,4,8,32,Nevada,0,18,35371,35321,35809
7588,40,4,8,32,Nevada,0,19,32487,32453,31965
7589,40,4,8,32,Nevada,0,20,32913,33337,33654
7590,40,4,8,32,Nevada,0,21,33991,34029,34890
7591,40,4,8,32,Nevada,0,22,35322,35555,35834
7592,40,4,8,32,Nevada,0,23,37276,37415,37750
7593,40,4,8,32,Nevada,0,24,39287,39143,38894
7594,40,4,8,32,Nevada,0,25,40800,40835,40439
7595,40,4,8,32,Nevada,0,26,42251,42358,42211
7596,40,4,8,32,Nevada,0,27,43688,43538,43286
7597,40,4,8,32,Nevada,0,28,45732,45525,44481
7598,40,4,8,32,Nevada,0,29,47204,47018,46489
7599,40,4,8,32,Nevada,0,30,47027,47463,47652
7600,40,4,8,32,Nevada,0,31,45426,45783,47966
7601,40,4,8,32,Nevada,0,32,44763,44999,46152
7602,40,4,8,32,Nevada,0,33,44147,44376,45431
7603,40,4,8,32,Nevada,0,34,44317,44367,45006
7604,40,4,8,32,Nevada,0,35,43991,44435,44667
7605,40,4,8,32,Nevada,0,36,43531,43551,44844
7606,40,4,8,32,Nevada,0,37,44107,44156,43813
7607,40,4,8,32,Nevada,0,38,43570,44005,44430
7608,40,4,8,32,Nevada,0,39,43167,43193,44257
7609,40,4,8,32,Nevada,0,40,42363,42985,43568
7610,40,4,8,32,Nevada,0,41,40288,40720,42961
7611,40,4,8,32,Nevada,0,42,39865,39865,40922
7612,40,4,8,32,Nevada,0,43,38868,39363,39989
7613,40,4,8,32,Nevada,0,44,38345,38276,39494
7614,40,4,8,32,Nevada,0,45,38610,38777,38337
7615,40,4,8,32,Nevada,0,46,37941,38009,38649
7616,40,4,8,32,Nevada,0,47,38943,38730,38154
7617,40,4,8,32,Nevada,0,48,40756,40415,38633
7618,40,4,8,32,Nevada,0,49,43123,42757,40406
7619,40,4,8,32,Nevada,0,50,41770,42252,42891
7620,40,4,8,32,Nevada,0,51,39927,40242,42120
7621,40,4,8,32,Nevada,0,52,38610,39018,40344
7622,40,4,8,32,Nevada,0,53,38510,38530,39101
7623,40,4,8,32,Nevada,0,54,38806,38712,38620
7624,40,4,8,32,Nevada,0,55,40277,39995,38746
7625,40,4,8,32,Nevada,0,56,40073,40287,40114
7626,40,4,8,32,Nevada,0,57,39899,40050,40380
7627,40,4,8,32,Nevada,0,58,40185,40154,40135
7628,40,4,8,32,Nevada,0,59,39688,39921,40205
7629,40,4,8,32,Nevada,0,60,39056,39353,39936
7630,40,4,8,32,Nevada,0,61,37811,38075,39288
7631,40,4,8,32,Nevada,0,62,37947,37889,38002
7632,40,4,8,32,Nevada,0,63,36916,37477,37887
7633,40,4,8,32,Nevada,0,64,36516,36461,37369
7634,40,4,8,32,Nevada,0,65,36096,36226,36452
7635,40,4,8,32,Nevada,0,66,34409,34896,36073
7636,40,4,8,32,Nevada,0,67,33478,33605,34775
7637,40,4,8,32,Nevada,0,68,32397,32467,33303
7638,40,4,8,32,Nevada,0,69,30715,31230,32141
7639,40,4,8,32,Nevada,0,70,30419,30405,30840
7640,40,4,8,32,Nevada,0,71,29673,29771,29879
7641,40,4,8,32,Nevada,0,72,30114,29525,29209
7642,40,4,8,32,Nevada,0,73,30153,31224,28856
7643,40,4,8,32,Nevada,0,74,21545,22288,30380
7644,40,4,8,32,Nevada,0,75,21183,21210,21687
7645,40,4,8,32,Nevada,0,76,20634,20453,20435
7646,40,4,8,32,Nevada,0,77,19802,20193,19698
7647,40,4,8,32,Nevada,0,78,16701,17027,19316
7648,40,4,8,32,Nevada,0,79,14651,14902,16153
7649,40,4,8,32,Nevada,0,80,13356,13516,14044
7650,40,4,8,32,Nevada,0,81,12051,12109,12641
7651,40,4,8,32,Nevada,0,82,10787,10963,11337
7652,40,4,8,32,Nevada,0,83,9317,9435,10115
7653,40,4,8,32,Nevada,0,84,8240,8317,8615
7654,40,4,8,32,Nevada,0,85,41569,41703,42518
7655,40,4,8,32,Nevada,0,999,3094200,3103607,3133386
7830,40,1,1,33,New Hampshire,0,0,12082,12053,11431
7831,40,1,1,33,New Hampshire,0,1,12352,12274,12317
7832,40,1,1,33,New Hampshire,0,2,12585,12562,12632
7833,40,1,1,33,New Hampshire,0,3,13071,12928,12760
7834,40,1,1,33,New Hampshire,0,4,13430,13396,13152
7835,40,1,1,33,New Hampshire,0,5,13523,13526,13578
7836,40,1,1,33,New Hampshire,0,6,13558,13594,13680
7837,40,1,1,33,New Hampshire,0,7,13898,13820,13795
7838,40,1,1,33,New Hampshire,0,8,13895,13861,14031
7839,40,1,1,33,New Hampshire,0,9,14406,14276,14018
7840,40,1,1,33,New Hampshire,0,10,14667,14624,14423
7841,40,1,1,33,New Hampshire,0,11,15217,15031,14773
7842,40,1,1,33,New Hampshire,0,12,15724,15680,15093
7843,40,1,1,33,New Hampshire,0,13,16031,15947,15806
7844,40,1,1,33,New Hampshire,0,14,15970,15994,16043
7845,40,1,1,33,New Hampshire,0,15,16175,16154,16117
7846,40,1,1,33,New Hampshire,0,16,16634,16551,16198
7847,40,1,1,33,New Hampshire,0,17,16659,16647,16529
7848,40,1,1,33,New Hampshire,0,18,17671,17542,17662
7849,40,1,1,33,New Hampshire,0,19,18536,18521,18447
7850,40,1,1,33,New Hampshire,0,20,18557,18607,18598
7851,40,1,1,33,New Hampshire,0,21,18460,18342,18368
7852,40,1,1,33,New Hampshire,0,22,17216,17165,17257
7853,40,1,1,33,New Hampshire,0,23,16178,16114,16155
7854,40,1,1,33,New Hampshire,0,24,16438,16315,16306
7855,40,1,1,33,New Hampshire,0,25,16648,16623,16659
7856,40,1,1,33,New Hampshire,0,26,17054,17044,17148
7857,40,1,1,33,New Hampshire,0,27,17467,17368,17587
7858,40,1,1,33,New Hampshire,0,28,17624,17640,17838
7859,40,1,1,33,New Hampshire,0,29,17477,17591,17996
7860,40,1,1,33,New Hampshire,0,30,17515,17667,18224
7861,40,1,1,33,New Hampshire,0,31,17509,17514,18331
7862,40,1,1,33,New Hampshire,0,32,17479,17516,18104
7863,40,1,1,33,New Hampshire,0,33,17537,17537,18106
7864,40,1,1,33,New Hampshire,0,34,17508,17559,17972
7865,40,1,1,33,New Hampshire,0,35,17132,17346,18028
7866,40,1,1,33,New Hampshire,0,36,16662,16710,17719
7867,40,1,1,33,New Hampshire,0,37,16989,16968,16987
7868,40,1,1,33,New Hampshire,0,38,16809,16941,17251
7869,40,1,1,33,New Hampshire,0,39,16717,16714,17205
7870,40,1,1,33,New Hampshire,0,40,16238,16472,17007
7871,40,1,1,33,New Hampshire,0,41,15740,15832,16641
7872,40,1,1,33,New Hampshire,0,42,15493,15496,16053
7873,40,1,1,33,New Hampshire,0,43,14973,15210,15637
7874,40,1,1,33,New Hampshire,0,44,15013,14870,15347
7875,40,1,1,33,New Hampshire,0,45,15389,15376,14910
7876,40,1,1,33,New Hampshire,0,46,15599,15510,15558
7877,40,1,1,33,New Hampshire,0,47,16439,16191,15616
7878,40,1,1,33,New Hampshire,0,48,18154,17720,16302
7879,40,1,1,33,New Hampshire,0,49,19658,19378,17769
7880,40,1,1,33,New Hampshire,0,50,19154,19324,19446
7881,40,1,1,33,New Hampshire,0,51,19189,19111,19368
7882,40,1,1,33,New Hampshire,0,52,19021,18984,19125
7883,40,1,1,33,New Hampshire,0,53,19788,19604,19057
7884,40,1,1,33,New Hampshire,0,54,20307,20113,19642
7885,40,1,1,33,New Hampshire,0,55,21551,21236,20109
7886,40,1,1,33,New Hampshire,0,56,22285,22165,21272
7887,40,1,1,33,New Hampshire,0,57,22419,22415,22109
7888,40,1,1,33,New Hampshire,0,58,22767,22655,22425
7889,40,1,1,33,New Hampshire,0,59,22730,22858,22736
7890,40,1,1,33,New Hampshire,0,60,22302,22331,22852
7891,40,1,1,33,New Hampshire,0,61,22295,22196,22269
7892,40,1,1,33,New Hampshire,0,62,21791,21865,22185
7893,40,1,1,33,New Hampshire,0,63,20957,21329,21785
7894,40,1,1,33,New Hampshire,0,64,19952,20043,21216
7895,40,1,1,33,New Hampshire,0,65,19401,19497,19872
7896,40,1,1,33,New Hampshire,0,66,18557,18777,19332
7897,40,1,1,33,New Hampshire,0,67,17702,17829,18545
7898,40,1,1,33,New Hampshire,0,68,17059,17040,17598
7899,40,1,1,33,New Hampshire,0,69,15459,15893,16782
7900,40,1,1,33,New Hampshire,0,70,15010,15006,15641
7901,40,1,1,33,New Hampshire,0,71,14889,14881,14712
7902,40,1,1,33,New Hampshire,0,72,15171,14791,14561
7903,40,1,1,33,New Hampshire,0,73,14921,15663,14388
7904,40,1,1,33,New Hampshire,0,74,10011,10444,15260
7905,40,1,1,33,New Hampshire,0,75,9888,9899,10139
7906,40,1,1,33,New Hampshire,0,76,9723,9603,9520
7907,40,1,1,33,New Hampshire,0,77,9571,9758,9199
7908,40,1,1,33,New Hampshire,0,78,8059,8210,9363
7909,40,1,1,33,New Hampshire,0,79,6908,7068,7815
7910,40,1,1,33,New Hampshire,0,80,6176,6280,6713
7911,40,1,1,33,New Hampshire,0,81,5790,5785,5958
7912,40,1,1,33,New Hampshire,0,82,5258,5308,5410
7913,40,1,1,33,New Hampshire,0,83,4685,4707,4898
7914,40,1,1,33,New Hampshire,0,84,4533,4513,4391
7915,40,1,1,33,New Hampshire,0,85,27828,27712,27424
7916,40,1,1,33,New Hampshire,0,999,1376863,1377210,1388281
8091,40,1,2,34,New Jersey,0,0,103344,101958,95197
8092,40,1,2,34,New Jersey,0,1,105241,104730,102667
8093,40,1,2,34,New Jersey,0,2,107445,107001,105331
8094,40,1,2,34,New Jersey,0,3,108947,108351,107438
8095,40,1,2,34,New Jersey,0,4,110308,110139,108562
8096,40,1,2,34,New Jersey,0,5,110317,110407,110107
8097,40,1,2,34,New Jersey,0,6,109785,110095,110455
8098,40,1,2,34,New Jersey,0,7,110717,110393,110285
8099,40,1,2,34,New Jersey,0,8,112022,111307,110523
8100,40,1,2,34,New Jersey,0,9,113718,113212,111375
8101,40,1,2,34,New Jersey,0,10,115619,115123,113346
8102,40,1,2,34,New Jersey,0,11,118191,117079,115329
8103,40,1,2,34,New Jersey,0,12,122025,121610,117059
8104,40,1,2,34,New Jersey,0,13,121921,121747,121531
8105,40,1,2,34,New Jersey,0,14,120222,120522,121748
8106,40,1,2,34,New Jersey,0,15,120191,120253,120333
8107,40,1,2,34,New Jersey,0,16,122283,121888,120030
8108,40,1,2,34,New Jersey,0,17,120953,121231,121800
8109,40,1,2,34,New Jersey,0,18,114602,113867,114792
8110,40,1,2,34,New Jersey,0,19,107201,106698,104630
8111,40,1,2,34,New Jersey,0,20,108764,109292,108827
8112,40,1,2,34,New Jersey,0,21,110715,110097,111445
8113,40,1,2,34,New Jersey,0,22,110787,110316,110237
8114,40,1,2,34,New Jersey,0,23,110710,110492,109929
8115,40,1,2,34,New Jersey,0,24,112200,111555,111143
8116,40,1,2,34,New Jersey,0,25,113850,113389,112116
8117,40,1,2,34,New Jersey,0,26,115585,115180,113852
8118,40,1,2,34,New Jersey,0,27,118237,117497,116555
8119,40,1,2,34,New Jersey,0,28,118287,118424,118355
8120,40,1,2,34,New Jersey,0,29,119549,119345,119428
8121,40,1,2,34,New Jersey,0,30,120260,120901,120746
8122,40,1,2,34,New Jersey,0,31,119528,119450,122476
8123,40,1,2,34,New Jersey,0,32,119189,119122,120542
8124,40,1,2,34,New Jersey,0,33,120221,119894,120392
8125,40,1,2,34,New Jersey,0,34,122220,121767,120926
8126,40,1,2,34,New Jersey,0,35,121568,122393,122623
8127,40,1,2,34,New Jersey,0,36,121127,120524,123004
8128,40,1,2,34,New Jersey,0,37,123118,122777,121179
8129,40,1,2,34,New Jersey,0,38,122959,123530,123311
8130,40,1,2,34,New Jersey,0,39,122786,122283,123686
